gene,n,n_pathogenic,n_benign,protein_length,nested_cv_splits,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 150M + 650M weight_second_sd,ESM-2 150M + 650M mean_train_auc_at_selected_weights,ESM-2 150M + 650M n_outer_folds,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + ESM-1b 650M weight_second_sd,ESM-2 650M + ESM-1b 650M mean_train_auc_at_selected_weights,ESM-2 650M + ESM-1b 650M n_outer_folds,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 650M + CaLM weight_second_sd,ESM-2 650M + CaLM mean_train_auc_at_selected_weights,ESM-2 650M + CaLM n_outer_folds,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-2 150M + CaLM weight_second_sd,ESM-2 150M + CaLM mean_train_auc_at_selected_weights,ESM-2 150M + CaLM n_outer_folds,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,ESM-1b 650M + CaLM weight_second_sd,ESM-1b 650M + CaLM mean_train_auc_at_selected_weights,ESM-1b 650M + CaLM n_outer_folds,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,esm2_calm_weight,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm2_independent_calm_signal,esm1b_calm_weight,esm1b_gain_over_protein,esm1b_independent_calm_signal,esm2_codon_rank,esm2_gain_rank,esm1b_codon_rank,esm1b_gain_rank,esm2_top_codon_weight_decile,esm2_top_cross_modal_gain_decile,esm1b_top_codon_weight_decile,esm1b_top_gain_decile
SLC20A2,15,8,7,652,5,0.8571428571428572,0.8571428571428572,0.8392857142857143,0.7857142857142857,0.8571428571428571,0.0,0.0,0.8593650793650793,5,0.8571428571428571,0.0,0.0,0.8544444444444445,5,0.8571428571428571,0.0,0.0,0.8593650793650796,5,0.8571428571428571,0.0,0.0,0.8596825396825396,5,0.8392857142857143,0.0,0.0,0.8425396825396826,5,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,-0.0714285714285715,3.733333333333333,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,-0.07142857142857151,0.0,0.0,-0.0535714285714286,439,308,438,227,False,False,False,False
SLC22A5,65,55,10,557,5,0.9436363636363636,0.9781818181818184,0.9781818181818182,0.8981818181818182,0.9709090909090908,0.5900000000000001,0.2324865587512534,0.9806818181818182,5,0.9890909090909092,0.5760000000000001,0.2161712284278368,0.9982954545454544,5,0.9781818181818182,0.02,0.0447213595499957,0.9789772727272726,5,0.9436363636363636,0.0,0.0,0.9420454545454544,5,0.9890909090909092,0.198,0.0402492235949962,0.9954545454545456,5,0.0345454545454546,-0.0072727272727273,0.0109090909090908,-1.1102230246251563e-16,0.0109090909090909,0.0072727272727272,-0.0109090909090909,0.02,0.0072727272727272,-0.08,8.461538461538462,0.02,-1.1102230246251563e-16,0.0072727272727272,-1.1102230246251563e-16,-0.08000000000000018,0.198,0.0109090909090909,-0.07999999999999996,345,309,236,72,False,False,False,False
SLC26A4,117,107,10,780,5,0.8317757009345794,0.8700934579439252,0.8813084112149532,0.822429906542056,0.8644859813084113,0.8,0.094339811320566,0.8714124487004105,5,0.874766355140187,0.682,0.3001999333777407,0.8856463748290013,5,0.8560747663551402,0.396,0.2112581359380035,0.8867236662106703,5,0.8037383177570093,0.418,0.3553449028760649,0.8446101231190151,5,0.8579439252336448,0.292,0.2883053936366782,0.8903214774281805,5,0.0383177570093458,-0.0056074766355139,0.0046728971962617,-0.0140186915887849,-0.0233644859813083,-0.008411214953271,-0.0186915887850467,0.396,-0.008411214953271,-0.0476635514018691,9.145299145299145,0.396,-0.0140186915887849,-0.008411214953271,-0.0140186915887849,-0.047663551401869175,0.292,-0.0233644859813083,-0.058878504672897125,144,373,179,386,False,False,False,False
SLC27A4,13,8,5,643,5,0.975,0.975,0.95,0.95,0.975,0.0,0.0,0.9690476190476192,5,0.975,0.0,0.0,0.9761904761904764,5,0.975,0.0,0.0,0.9773809523809524,5,0.975,0.0,0.0,0.9761904761904764,5,0.95,0.096,0.0876356092008265,0.9761904761904764,5,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,-0.025,3.076923076923077,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,-0.025000000000000022,0.096,0.0,0.0,440,310,293,228,False,False,False,False
SLC29A3,16,7,9,475,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,263,439,229,False,False,False,False
SLC2A1,84,78,6,492,5,0.965811965811966,0.9764957264957266,0.9551282051282052,0.938034188034188,0.9786324786324786,0.448,0.1066302021005306,0.980727086533538,5,0.9786324786324786,0.056,0.031304951684997,0.9813722478238608,5,0.9722222222222222,0.222,0.1215318888193547,0.983794162826421,5,0.9658119658119658,0.114,0.1487615541731129,0.9740296979006656,5,0.9658119658119658,0.376,0.1297304898626379,0.9733026113671274,5,0.0106837606837606,0.002136752136752,0.002136752136752,-0.0042735042735043,0.0106837606837606,-0.0064102564102563,-0.0064102564102563,0.222,-0.0064102564102563,-0.0384615384615385,5.571428571428571,0.222,-0.0042735042735043,-0.0064102564102563,-0.0042735042735043,-0.03846153846153855,0.376,0.0106837606837606,-0.017094017094017144,227,335,138,74,False,False,False,False
SLC2A10,16,6,10,541,5,1.0,1.0,1.0,0.9333333333333332,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666666666666666,3.75,0.0,0.0,0.0,0.0,-0.06666666666666676,0.0,0.0,-0.06666666666666676,442,264,440,230,False,False,False,False
SLC34A3,19,7,12,599,5,0.9642857142857142,1.0,0.9285714285714286,0.8928571428571428,0.9642857142857144,0.6719999999999999,0.466819022748645,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9642857142857144,0.06,0.0424264068711928,0.9889629629629628,5,0.9047619047619048,0.43,0.2435159132377184,0.9658518518518516,5,0.0357142857142858,-0.0357142857142857,0.0,0.0,-0.0238095238095238,0.0357142857142857,0.0,0.0,0.0357142857142857,-0.1071428571428572,4.421052631578948,0.0,0.0,0.0357142857142857,0.0,-0.1071428571428572,0.43,-0.0238095238095238,-0.03571428571428581,443,265,107,389,False,False,False,False
SLC35A2,31,13,18,396,5,0.9829059829059827,0.9871794871794872,0.9743589743589745,0.8931623931623932,0.9829059829059827,0.216,0.1971801207018598,0.9864502164502164,5,0.9829059829059827,0.3359999999999999,0.1878297101099823,0.996034632034632,5,0.9529914529914528,0.126,0.2817445651649735,0.987922077922078,5,0.9829059829059827,0.0699999999999999,0.039370039370059,0.991948051948052,5,0.9786324786324786,0.386,0.1654690303349844,0.996034632034632,5,0.0042735042735042,-0.0042735042735042,-0.0042735042735042,-0.0341880341880341,0.0042735042735042,-0.0299145299145299,-0.0299145299145299,0.126,-0.0299145299145299,-0.0940170940170939,7.548387096774194,0.126,-0.0341880341880341,-0.0299145299145299,-0.0341880341880341,-0.09401709401709402,0.386,0.0042735042735042,-0.08119658119658124,279,424,130,93,False,False,False,False
SLC40A1,23,13,10,571,5,0.7692307692307692,0.9,0.9384615384615383,0.7769230769230769,0.8384615384615385,0.6040000000000001,0.0876356092008266,0.9018181818181816,5,0.9230769230769232,0.792,0.3041710045352778,0.9379545454545454,5,0.9076923076923076,0.624,0.123409886151799,0.9188636363636362,5,0.7230769230769231,0.654,0.3779285646785646,0.8154545454545457,5,0.9384615384615383,0.0,0.0,0.9365909090909093,5,0.1307692307692308,-0.0615384615384615,0.0230769230769231,0.0076923076923076,0.0,0.0692307692307692,-0.0153846153846154,0.624,0.0692307692307692,-0.123076923076923,5.652173913043479,0.624,0.0076923076923076,0.0692307692307692,0.0076923076923076,-0.12307692307692308,0.0,0.0,-0.1615384615384614,56,123,441,231,False,False,False,False
SLC4A1,27,19,8,911,5,0.8355263157894737,0.881578947368421,0.986842105263158,0.9144736842105264,0.8552631578947368,0.408,0.153850576859497,0.8804365079365081,5,0.9736842105263158,0.8320000000000001,0.2300434741521697,0.9872619047619048,5,0.8618421052631579,0.6439999999999999,0.4456792568652932,0.9295833333333332,5,0.9144736842105264,0.946,0.0054772255750516,0.9234722222222222,5,0.986842105263158,0.0,0.0,0.9853968253968256,5,0.0460526315789473,-0.0263157894736841,0.0921052631578948,-0.0197368421052631,0.0,0.006578947368421,-0.1118421052631579,0.6439999999999999,0.006578947368421,0.0328947368421053,5.62962962962963,0.6439999999999999,-0.0197368421052631,0.006578947368421,-0.0197368421052631,0.03289473684210542,0.0,0.0,-0.07236842105263153,52,393,442,232,False,False,False,False
SLC4A11,29,18,11,875,5,0.9595959595959596,0.9797979797979796,0.9191919191919192,0.7676767676767677,0.9797979797979798,0.53,0.3307567081708246,0.9796296296296296,5,0.9797979797979798,0.0,0.0,0.9812962962962964,5,0.9797979797979798,0.0,0.0,0.9797883597883598,5,0.9595959595959596,0.0,0.0,0.9609523809523808,5,0.904040404040404,0.262,0.1465264481245621,0.9453703703703704,5,0.0202020202020201,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,-0.015151515151515,0.0,0.0,0.0,0.0,-0.2121212121212119,6.827586206896552,0.0,1.1102230246251563e-16,0.0,1.1102230246251563e-16,-0.21212121212121182,0.262,-0.015151515151515,-0.1515151515151515,444,153,201,356,False,False,False,False
SLC52A3,11,6,5,469,5,0.9666666666666668,1.0,1.0,0.9666666666666668,0.9666666666666668,0.012,0.0109544511501033,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9666666666666668,0.012,0.0109544511501033,1.0,5,1.0,0.0,0.0,1.0,5,0.0333333333333332,-0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0333333333333333,-0.0333333333333332,2.727272727272727,0.0,0.0,0.0333333333333333,0.0,-0.033333333333333215,0.0,0.0,-0.033333333333333215,445,266,443,233,False,False,False,False
SLC6A1,107,53,54,599,5,0.7931516422082461,0.8081761006289309,0.8986722571628233,0.8403214535290008,0.7973445143256463,0.63,0.3140859754907882,0.8094877539983003,5,0.8958770090845563,0.968,0.0715541752799932,0.89891985605885,5,0.8469601677148847,0.75,0.0812403840463596,0.8529008309159742,5,0.8522012578616353,0.76,0.0,0.8520086322547111,5,0.9018169112508736,0.276,0.0151657508881031,0.9021416162708752,5,0.0150244584206847,-0.0108315863032845,0.0877009084556253,0.0387840670859538,0.0031446540880502,0.0496156533892383,-0.0489168413696715,0.75,0.0496156533892383,0.0321453529000699,26.747663551401867,0.75,0.0387840670859538,0.0496156533892383,0.0387840670859538,0.03214535290006992,0.276,0.0031446540880502,-0.0583508036338225,30,54,188,96,True,False,False,False
SLC6A19,15,6,9,634,5,1.0,0.9629629629629628,0.9629629629629628,0.9814814814814814,1.0,0.0,0.0,1.0,5,0.9629629629629628,0.018,0.0164316767251549,0.9828571428571428,5,0.9629629629629628,0.258,0.2355206997272214,1.0,5,1.0,0.0,0.0,1.0,5,0.925925925925926,0.246,0.2245662485771181,0.9828571428571428,5,-0.037037037037037,0.037037037037037,0.0,0.0,-0.0370370370370369,-0.037037037037037,0.0,0.258,-0.037037037037037,0.0185185185185184,3.6,0.258,0.0,-0.037037037037037,0.0,0.0185185185185186,0.246,-0.0370370370370369,0.0185185185185186,202,267,215,412,False,False,False,False
SLC6A5,30,7,23,797,5,0.968944099378882,0.9751552795031057,0.9751552795031057,0.9627329192546584,0.9751552795031057,0.242,0.1359043781487557,0.9862768031189084,5,0.968944099378882,0.56,0.3130495168499705,0.988382066276803,5,0.968944099378882,0.118,0.0766159252375118,0.988382066276803,5,0.9751552795031057,0.44,0.2459674775249768,0.9823196881091618,5,0.9813664596273292,0.184,0.1028591269649903,0.9881286549707604,5,0.0062111801242236,-1.1102230246251563e-16,-0.0062111801242236,-0.0062111801242236,0.0062111801242236,-0.0062111801242235,0.0,0.118,-0.0062111801242235,-0.0124223602484472,5.366666666666666,0.118,-0.0062111801242236,-0.0062111801242235,-0.0062111801242236,-0.012422360248447228,0.184,0.0062111801242236,-0.012422360248447228,284,346,243,88,False,False,False,False
SLC6A8,67,31,36,635,5,0.9318996415770608,0.9417562724014336,0.9793906810035842,0.9605734767025088,0.9471326164874552,0.4399999999999999,0.1462873883832779,0.955032840722496,5,0.9767025089605734,0.6679999999999999,0.1194571052721436,0.9894236453201972,5,0.9623655913978496,0.592,0.1483913744123963,0.9692019704433495,5,0.9695340501792116,0.5520000000000002,0.0917605579756357,0.9723530377668308,5,0.9847670250896058,0.4019999999999999,0.1237739875741264,0.991950738916256,5,0.0098566308243728,0.0053763440860215,0.0349462365591397,0.0206093189964158,0.0053763440860216,0.0152329749103943,-0.0143369175627239,0.592,0.0152329749103943,0.0188172043010752,16.65671641791045,0.592,0.0206093189964158,0.0152329749103943,0.0206093189964158,0.018817204301075252,0.4019999999999999,0.0053763440860216,-0.018817204301075363,66,82,120,91,False,False,False,False
SLC9A6,19,6,13,679,5,0.935897435897436,0.935897435897436,0.8333333333333333,0.8076923076923077,0.9102564102564102,0.276,0.3779285646785646,0.9454545454545452,5,0.9230769230769232,0.042,0.0383405790253616,0.965090909090909,5,0.935897435897436,0.0,0.0,0.9418181818181818,5,0.935897435897436,0.0,0.0,0.938181818181818,5,0.8076923076923077,0.3239999999999999,0.2228901074520805,0.8796363636363637,5,0.0,-0.0256410256410256,-0.0128205128205127,0.0,-0.0256410256410255,0.0256410256410256,0.0128205128205127,0.0,0.0256410256410256,-0.1282051282051282,4.105263157894737,0.0,0.0,0.0256410256410256,0.0,-0.1282051282051283,0.3239999999999999,-0.0256410256410255,-0.02564102564102555,446,268,163,392,False,False,False,False
SLCO2A1,16,6,10,643,5,1.0,1.0,1.0,0.9666666666666668,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333332,3.75,0.0,0.0,0.0,0.0,-0.033333333333333215,0.0,0.0,-0.033333333333333215,447,269,444,234,False,False,False,False
SMARCAL1,22,9,13,954,5,0.9572649572649572,1.0,1.0,0.982905982905983,0.9572649572649572,0.4200000000000001,0.2473863375370596,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9230769230769232,0.548,0.4393973145115932,0.9895454545454544,5,1.0,0.0,0.0,1.0,5,0.0427350427350426,-0.0427350427350426,0.0,0.0,0.0,0.0427350427350426,0.0,0.0,0.0427350427350426,-0.017094017094017,5.318181818181818,0.0,0.0,0.0427350427350426,0.0,-0.017094017094017033,0.0,0.0,-0.017094017094017033,448,270,445,235,False,False,False,False
SMPD1,103,97,6,631,5,0.950171821305842,0.9484536082474226,0.943298969072165,0.7800687285223367,0.9587628865979382,0.544,0.2817445651649735,0.9705561105561106,5,0.9415807560137456,0.402,0.31316130029108,0.958876123876124,5,0.915807560137457,0.256,0.1768615277554731,0.969165834165834,5,0.9518900343642612,0.092,0.0794984276574071,0.957715617715618,5,0.9329896907216496,0.15,0.0839642781187333,0.9521894771894772,5,-0.0017182130584192,0.0103092783505155,-0.0068728522336769,-0.0326460481099656,-0.0103092783505155,-0.0429553264604811,-0.0257731958762886,0.256,-0.0429553264604811,-0.1683848797250859,5.650485436893204,0.256,-0.0326460481099656,-0.0429553264604811,-0.0326460481099656,-0.16838487972508598,0.15,-0.0103092783505155,-0.16323024054982838,205,418,265,337,False,False,False,False
SNAP25,25,17,8,206,5,0.8823529411764706,0.9485294117647058,0.9117647058823528,0.9191176470588236,0.8897058823529411,0.8540000000000001,0.247244817943673,0.9467032967032968,5,0.9338235294117648,0.088,0.0819756061276767,0.9613553113553116,5,0.9779411764705882,0.122,0.0268328157299974,1.0,5,0.9338235294117648,0.5860000000000001,0.1033440854621105,0.9606227106227104,5,0.9191176470588236,0.418,0.1609968943799848,0.9767399267399268,5,0.0661764705882352,-0.0588235294117647,-0.0147058823529411,0.0294117647058823,0.0073529411764705,0.088235294117647,0.0441176470588234,0.122,0.088235294117647,-0.0294117647058823,5.44,0.122,0.0294117647058823,0.088235294117647,0.0294117647058823,-0.02941176470588225,0.418,0.0073529411764705,0.007352941176470784,281,66,111,85,False,False,False,False
SOX10,34,19,15,466,5,0.9473684210526316,0.9649122807017544,0.9894736842105264,0.9824561403508772,0.9614035087719298,0.6200000000000001,0.0547722557505166,0.9649305555555556,5,0.9789473684210528,0.5900000000000001,0.1776231966833161,1.0,5,0.9649122807017544,0.436,0.2943297470525193,0.9900694444444446,5,0.9859649122807016,0.544,0.0536656314599949,0.9945833333333332,5,0.9894736842105264,0.102,0.069065186599328,0.9966666666666668,5,0.0175438596491227,-0.0035087719298245,0.0140350877192982,0.0,0.0,0.0035087719298245,-0.0140350877192982,0.436,0.0035087719298245,0.0175438596491228,8.382352941176471,0.436,0.0,0.0035087719298245,0.0,0.01754385964912286,0.102,0.0,-0.007017543859649145,126,271,287,236,False,False,False,False
SOX11,63,44,19,441,5,0.9521531100478468,0.9521531100478468,0.9820574162679426,0.9413875598086124,0.9533492822966508,0.448,0.3062188759694608,0.956915343915344,5,0.9808612440191388,0.45,0.0758287544405155,0.9832592592592592,5,0.9294258373205742,0.226,0.3674642839787289,0.9564021164021164,5,0.9473684210526316,0.256,0.3219937887599697,0.9580767195767196,5,0.9808612440191388,0.136,0.128763348822559,0.9844867724867724,5,0.0,0.0011961722488038,0.0287081339712919,-0.0227272727272727,-0.0011961722488038,-0.0239234449760765,-0.0514354066985646,0.226,-0.0239234449760765,-0.0107655502392345,13.26984126984127,0.226,-0.0227272727272727,-0.0239234449760765,-0.0227272727272727,-0.010765550239234312,0.136,-0.0011961722488038,-0.04066985645933019,226,403,272,285,False,False,False,False
SOX2,19,10,9,317,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,272,446,237,False,False,False,False
SOX5,28,16,12,763,5,0.9166666666666666,0.8489583333333333,0.90625,0.9635416666666669,0.921875,0.264,0.0766811580507232,0.9274786324786324,5,0.8645833333333334,0.542,0.3328963802747035,0.9225213675213676,5,0.953125,0.8220000000000001,0.1096357605893259,0.9606410256410256,5,0.9583333333333334,0.6420000000000001,0.1597498043817268,0.9773931623931624,5,0.9375,0.9,0.168967452487158,0.9637179487179488,5,-0.0677083333333333,0.0729166666666667,0.0156250000000001,0.1041666666666667,0.03125,0.03125,0.0885416666666666,0.8220000000000001,0.03125,0.1145833333333334,6.857142857142857,0.8220000000000001,0.1041666666666667,0.03125,0.1041666666666667,0.11458333333333359,0.9,0.03125,0.05729166666666685,17,20,3,35,True,True,True,True
SOX6,21,7,14,828,5,0.5408163265306123,0.5816326530612244,0.7040816326530611,0.5816326530612245,0.5102040816326531,0.368,0.2100476136498579,0.6175757575757576,5,0.5918367346938775,0.424,0.2076776348093362,0.7136363636363636,5,0.5204081632653061,0.36,0.4930010141977397,0.6112121212121212,5,0.5102040816326531,0.688,0.3861605883567094,0.5896969696969696,5,0.6938775510204082,0.214,0.1802220852171009,0.7354545454545456,5,0.040816326530612,-0.0714285714285712,0.0102040816326531,-0.0612244897959182,-0.0102040816326529,0.010204081632653,-0.0714285714285714,0.36,0.010204081632653,1.1102230246251563e-16,4.666666666666667,0.36,-0.0612244897959182,0.010204081632653,-0.0612244897959182,1.1102230246251565e-16,0.214,-0.0102040816326529,-0.12244897959183665,159,448,228,336,False,False,False,False
SOX9,49,30,19,509,5,0.9070175438596492,0.8982456140350876,0.8631578947368421,0.9982456140350878,0.9070175438596492,0.0699999999999999,0.0509901951359278,0.9122222222222222,5,0.956140350877193,0.2799999999999999,0.039370039370059,0.9692708333333334,5,0.9964912280701754,0.7879999999999999,0.0268328157299975,0.9983333333333334,5,0.9614035087719298,0.682,0.2540078738937044,0.9977777777777778,5,0.9929824561403509,0.6979999999999998,0.0303315017762061,0.9978125,5,-0.0087719298245615,0.0087719298245615,0.0578947368421053,0.0982456140350878,0.1298245614035087,0.0894736842105262,0.0403508771929824,0.7879999999999999,0.0894736842105262,0.1000000000000002,11.63265306122449,0.7879999999999999,0.0982456140350878,0.0894736842105262,0.0982456140350878,0.1000000000000002,0.6979999999999998,0.1298245614035087,0.1350877192982457,20,23,26,7,True,True,True,True
SPAST,137,123,14,616,5,0.8722415795586528,0.8960511033681765,0.9901277584204412,0.93205574912892,0.8914053426248548,0.8239999999999998,0.1258173279004128,0.898567774217125,5,0.989547038327526,0.938,0.0164316767251549,0.9898062255205112,5,0.9355400696864112,0.8539999999999999,0.0134164078649987,0.9375274076572776,5,0.9337979094076656,0.8960000000000001,0.0336154726279432,0.9352724836491072,5,0.989547038327526,0.066,0.0602494813255682,0.9913354322445233,5,0.0238095238095237,-0.0046457607433216,0.0934959349593496,0.0394889663182346,-0.0005807200929152,0.0441347270615563,-0.0540069686411149,0.8539999999999999,0.0441347270615563,0.0360046457607433,12.569343065693433,0.8539999999999999,0.0394889663182346,0.0441347270615563,0.0394889663182346,0.03600464576074347,0.066,-0.0005807200929152,-0.05807200929152123,14,52,311,280,True,False,False,False
SPG7,24,16,8,795,5,0.8984375,0.921875,0.984375,0.984375,0.90625,0.43,0.273861278752583,0.918131868131868,5,0.96875,0.304,0.0973652915571046,0.9926739926739928,5,0.9609375,0.75,0.2328089345364563,0.9805860805860808,5,0.9609375,0.948,0.0939148550549911,0.9853479853479854,5,0.9765625,0.304,0.2426520142096496,1.0,5,0.0234375,-0.015625,0.046875,0.0390625,-0.0078125,0.0546875,-0.0078125,0.75,0.0546875,0.0625,5.333333333333333,0.75,0.0390625,0.0546875,0.0390625,0.0625,0.304,-0.0078125,0.0,31,53,170,329,True,False,False,False
SRD5A2,39,31,8,254,5,0.9193548387096774,0.8508064516129032,0.939516129032258,0.8669354838709677,0.9193548387096774,0.0579999999999999,0.0349284983931459,0.9285714285714286,5,0.9314516129032258,0.8240000000000001,0.0904433524367601,0.9377619047619048,5,0.8790322580645161,0.718,0.1109954954040928,0.9050952380952382,5,0.8870967741935484,0.382,0.302026488904533,0.9477619047619048,5,0.9193548387096774,0.302,0.2327444951013879,0.956047619047619,5,-0.0685483870967741,0.0685483870967741,0.0806451612903225,0.0282258064516128,-0.0201612903225806,-0.0403225806451612,-0.0524193548387096,0.718,-0.0403225806451612,0.0161290322580645,6.358974358974359,0.718,0.0282258064516128,-0.0403225806451612,0.0282258064516128,0.016129032258064502,0.302,-0.0201612903225806,-0.07258064516129026,36,68,171,376,True,False,False,False
STAT3,84,61,23,770,5,0.8410548823948681,0.880256593014968,0.8845331432644333,0.6935138987883107,0.8702779757662152,0.4639999999999999,0.1991983935678197,0.8951843895452918,5,0.902352102637206,0.4519999999999999,0.1273577637994637,0.9065834228428212,5,0.8624376336421953,0.266,0.1657709262808168,0.8940759637188208,5,0.8218104062722738,0.238,0.1507315494513341,0.8546171977562954,5,0.8937990021382751,0.478,0.1458423806717375,0.9055973266499582,5,0.0392017106200998,-0.0099786172487527,0.022095509622238,-0.0178189593727726,0.0092658588738417,-0.0078403421240199,-0.0399144689950107,0.266,-0.0078403421240199,-0.1867426942266572,16.702380952380953,0.266,-0.0178189593727726,-0.0078403421240199,-0.0178189593727726,-0.18674269422665724,0.478,0.0092658588738417,-0.19101924447612262,192,386,81,79,False,False,False,False
STIM1,23,13,10,716,5,0.9076923076923076,0.9769230769230768,0.9846153846153848,0.776923076923077,0.9692307692307692,0.678,0.0268328157299974,0.9786363636363636,5,0.9846153846153848,0.118,0.0988433103452125,1.0,5,0.9769230769230768,0.15,0.1369306393762915,0.9902272727272728,5,0.8923076923076924,0.29,0.192873015219859,0.9297727272727272,5,0.9615384615384616,0.392,0.2191346617949794,0.9927272727272728,5,0.0692307692307692,-0.0076923076923076,0.0076923076923077,0.0,-0.0230769230769231,0.0076923076923076,-0.0076923076923077,0.15,0.0076923076923076,-0.1999999999999998,5.652173913043479,0.15,0.0,0.0076923076923076,0.0,-0.19999999999999973,0.392,-0.0230769230769231,-0.20769230769230773,264,273,123,385,False,False,False,False
STING1,17,5,12,379,5,0.3333333333333333,0.35,0.2666666666666667,0.5,0.3166666666666666,0.4,0.2236067977499789,0.3933333333333333,5,0.3,0.1379999999999999,0.1351665639128257,0.3755555555555555,5,0.4,0.6759999999999999,0.2058640327983497,0.51,5,0.4,0.6799999999999999,0.2808024216419794,0.515,5,0.3666666666666666,0.624,0.2966985001647295,0.5016666666666667,5,0.0166666666666667,-0.0333333333333333,-0.05,0.0499999999999999,0.0999999999999999,0.0833333333333333,0.1,0.6759999999999999,0.0833333333333333,0.1499999999999999,3.5294117647058822,0.6759999999999999,0.0499999999999999,0.0833333333333333,0.0499999999999999,0.15000000000000002,0.624,0.0999999999999999,0.23333333333333328,43,40,41,9,True,True,True,True
STK11,33,28,5,433,5,1.0,0.9928571428571428,0.9642857142857144,1.0,1.0,0.0,0.0,1.0,5,0.9928571428571428,0.0,0.0,0.9933794466403162,5,0.9928571428571428,0.162,0.1478850905263948,1.0,5,1.0,0.0,0.0,1.0,5,0.9357142857142856,0.392,0.225211012164148,1.0,5,-0.0071428571428571,0.0071428571428571,0.0,0.0,-0.0285714285714285,-0.0071428571428571,0.0,0.162,-0.0071428571428571,0.0071428571428571,4.242424242424242,0.162,0.0,-0.0071428571428571,0.0,0.0071428571428572285,0.392,-0.0285714285714285,0.03571428571428559,256,274,124,399,False,False,False,False
STRA6,14,6,8,667,5,0.8541666666666667,1.0,0.9583333333333334,0.4583333333333333,0.9166666666666666,0.238,0.1273577637994637,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.8541666666666666,0.0,0.0,0.8561904761904762,5,0.9583333333333334,0.0,0.0,0.9609523809523812,5,0.1458333333333332,-0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,-0.5416666666666667,3.4285714285714284,0.0,0.0,0.0833333333333333,0.0,-0.5416666666666667,0.0,0.0,-0.5,450,275,447,238,False,False,False,False
